Symbol,Name,Currency,Stock Exchange Long,Stock Exchange Short,Timezone Name,,bad_ticker
SIG,Signet Jewelers Ltd.,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SIGA,"SIGA Technologies, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SIGI,Selective Insurance Group,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SILC,Silicom Ltd.,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SIMO,Silicon Motion Technology Corp.,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SINA,SINA Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SINO,"Sino-Global Shipping America, Ltd.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SINT,SINTX Technologies Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SIRI,Sirius XM Holdings Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SITC,Site Centers Corp,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SITE,SiteOne Landscape Supply Inc,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SITO,Sito Mobile Ltd,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SIVB,SVB Financial Group,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SIX,Six Flags Entertainment Corp,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SJI,South Jersey Industries Inc,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SJM,J M Smucker Co,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SJR,Shaw Communications Inc Class B,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SJT,San Juan Basin Royalty Trust,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SJW,SJW Group,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SKIS,Peak Resorts Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SKM,SK Telecom Co Ltd,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SKOR,FLEXSHARES TR/CR SCORED US CORP B,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SKT,Tanger Factory Outlet Centers Inc.,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SKX,Skechers USA Inc,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SKY,Skyline Champion Corp,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SKYS,Sky Solar Holdings Ltd,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SKYW,"SkyWest, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SKYY,1ST TR EXCHANGE/CLOUD COMPUTING ETF,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SLAB,Silicon Laboratories,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SLB,Schlumberger Limited.,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SLCA,U.S. Silica Holdings Inc,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SLCT,Select Bancorp Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SLDB,Solid Biosciences Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SLF,Sun Life Financial Inc,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SLG,SL Green Realty Corp,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SLGL,Sol Gel Technologies Ltd,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SLGN,Silgan Holdings Inc.,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SLIM,JANUS DETROIT S/OBESITY ETF,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SLM,SLM Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SLMBP,SLM CORP/PFD SH S B,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SLNO,Soleno Therapeutics Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SLP,"Simulations Plus, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SLQD,ISHARES TR/0-5 YR INVT GRADE CORP B,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SLRC,Solar Capital Ltd.,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SLS,Sellas Life Sciences Group Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SLTB,SCORPIO BULKERS 7.50 SNR NTS,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SLVO,CREDIT SUISSE X LNK SLVR CVR CAL ETN,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SM,SM Energy Co,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SMAR,Smartsheet Inc,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SMBC,"Southern Missouri Bancorp, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SMBK,SmartFinancial Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SMCP,ETF S SOLUTIONS/ALPHAMARK ACTIVELY,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SMED,Sharps Compliance Corp.,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SMFG,"Sumitomo Mitsui Financial Grp, Inc.",USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SMG,Scotts Miracle-Gro Co,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SMHI,SEACOR Marine Holdings Inc,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SMI,Semiconductor Manufacturing Int'l,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SMIT,"Schmitt Industries, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SMLP,Summit Midstream Partners LP,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SMMF,"Summit Financial Group, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SMMT,SUMMIT THERAPEU/S ADR,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SMP,"Standard Motor Products, Inc.",USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SMPL,Simply Good Foods Co,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SMRT,"Stein Mart, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SMSI,"Smith Micro Software, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SMTA,Spirit MTA REIT,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SMTC,Semtech Corporation,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SMTX,SMTC Corporation,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SNA,Snap-on Incorporated,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SNAP,Snap Inc,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SNBR,Sleep Number Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SNCR,"Synchronoss Technologies, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SND,Smart Sand Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SNDE,SUNDANCE ENERGY/S ADR,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SNDR,Schneider National Inc,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SNDX,Syndax Pharmaceuticals Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SNE,Sony Corp,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SNES,SenesTech Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SNFCA,Security National Financial Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SNGX,"Soligenix, Inc. Common Stock",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SNH,Senior Housing Properties Trust,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SNHNI,SNR HOUSING PROPERTIES 5.625 SNR NTS,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SNHNL,SENIOR HOUSING PROPERTS 6.25 SNR NTS,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SNHY,Sun Hydraulics Corporation,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SNLN,HIGHLAND FUNDS/HIGHLAND IBOXX SR L,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SNN,Smith & Nephew plc,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SNNA,Sienna Biopharmaceuticals Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SNOA,Sonoma Pharmaceuticals Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SNP,China Petroleum & Chemical Corp ADR,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SNPS,"Synopsys, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SNR,New Senior Investment Group Inc,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SNSR,GLB X FUNDS/INTERNET OF THINGS,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SNSS,"Sunesis Pharmaceuticals, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SNV,Synovus Financial Corp.,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SNX,SYNNEX Corporation,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SO,Southern Co,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SOCL,GLB X FUNDS/SOCIAL MEDIA ETF,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SOGO,Sogou Inc,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SOHO,SOTHERLY HOTELS/SH SH,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SOHOB,SOTHERLY HOTELS/8.0% RED PFD sh S B,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SOHOO,Sotherly Hotels Inc Preferred Shares Series C,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SOHU,Sohu.com Ltd - ADR,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SOI,Solaris Oilfield Infrastructure Inc,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SOJA,SOUTHERN SRS 2015A 6.25 JNR SUB NTS,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SOJB,STHRN COMP SRS 2016A 5 25 JR SUB NTS,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SOJC,SOUTHERN SRS B JNR SUB NTS,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SOL,ReneSola Ltd.,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SOLO,Electrameccanica Vehicles Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SOLY,Soliton Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SON,Sonoco Products Co,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SONA,"Southern National Banc. of Virginia, Inc",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SONO,Sonos Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SORL,"Sorl Auto Parts, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SOXX,iShares S&P NA Tec. Semi. Idx. Fd.,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SP,SP Plus Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SPA,N/A,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SPAQ,SPARTAN ENERGY /SH,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SPAR,Spartan Motors Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SPB,Spectrum Brands Holdings Inc,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SPCB,SuperCom Ltd. Ordinary Shares,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SPEX,Spherix Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SPG,Simon Property Group Inc,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SPGI,S&P Global Inc,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SPH,Suburban Propane Partners LP,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SPHS,Sophiris Bio Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SPI,Spi Energy Co Ltd,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SPKE,Spark Energy Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SPKEP,SPARK ENRG 8 75 SRS A CUM RD PRP PRF,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SPLK,Splunk Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SPLP,Steel Partners Holdings LP,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SPN,"Superior Energy Services, Inc.",USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SPNE,SeaSpine Holdings Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SPNS,Sapiens International Corporation N.V.,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SPOK,Spok Holdings Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SPOT,Spotify Technology SA,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SPPI,"Spectrum Pharmaceuticals, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SPR,"Spirit AeroSystems Holdings, Inc.",USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SPRO,Spero Therapeutics Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SPRT,"Support.com, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SPSC,"SPS Commerce, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SPTN,SpartanNash Co,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SPWH,Sportsman's Warehouse Holdings Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SPWR,SunPower Corporation,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SPXC,SPX Corp,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SQ,Square Inc,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SQBG,Sequential Brands Group Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SQLV,LEGG MASON ETF/SMALL CAP QLTY VALU,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SQM,Sociedad Quimica y Minera de Chile,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SQNS,Sequans Communications SA ADR,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SQQQ,PROSHARES TR/ULTRAPRO SHORT QQQ,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SR,Spire Inc,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SRAX,Social Reality Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SRC,Spirit Realty Capital Inc,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SRCE,1st Source Corporation,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SRCL,Stericycle Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SRDX,"SurModics, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SRE,Sempra Energy,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SRET,GLB X FUNDS/SUPERDIVIDEND REIT ETF,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SREV,Servicesource International Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SRG,Seritage Growth Properties Class A,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SRI,"Stoneridge, Inc.",USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SRLP,Sprague Resources LP,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SRNE,Sorrento Therapeutics Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SRPT,Sarepta Therapeutics Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SRRA,Sierra Oncology Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SRRK,Scholar Rock Holding Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SRT,"StarTek, Inc.",USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SRTS,Sensus Healthcare Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SSB,South State Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SSBI,Summit State Bank,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SSD,"Simpson Manufacturing Co, Inc.",USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SSFN,Stewardship Financial Corporation,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SSI,Stage Stores Inc,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SSKN,STRATA Skin Sciences Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SSL,Sasol Limited,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SSLJ,SSLJ.Com Ltd,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SSNC,"SS&C Technologies Holdings, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SSNT,SilverSun Technologies Inc common stock,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SSP,E. W. Scripps Co,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SSRM,SSR Mining Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SSTI,Shotspotter Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SSTK,Shutterstock Inc,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SSW,SEASPAN CORP/SH SH,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SSWA,SEASPAN 7 125 NTS,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SSWN,SEASPAN 6.375% NTS,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SSYS,Stratasys Ltd,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
ST,Sensata Technologies Holding PLC,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
STAA,STAAR Surgical Company,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
STAF,Staffing 360 Solutions Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
STAG,Stag Industrial Inc,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
STAR,istar Inc,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
STBA,S & T Bancorp Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
STC,Stewart Information Services Corp,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
STCN,Steel Connect Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
STE,Steris PLC,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
STFC,State Auto Financial Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
STG,Sunlands Online Education Group - ADR,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
STI,"SunTrust Banks, Inc.",USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
STIM,Neuronetics Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
STKL,"SunOpta, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
STKS,One Group Hospitality Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
STL,Sterling Bancorp,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
STLD,"Steel Dynamics, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
STM,STMicroelectronics NV,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
STML,Stemline Therapeutics Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
STMP,Stamps.com Inc.,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
STN,Stantec Inc.,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
STND,Standard AVB Financial Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
STNE,StoneCo Ltd,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
STNG,Scorpio Tankers Inc.,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
STNL,SENTINEL ENERGY/SH CL A,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
STON,StoneMor Partners L.P.,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
STOR,Store Capital Corp,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
STPP,BARCLAYS BK IPATH US TREAS STEEP ETN,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
STRA,Strategic Education Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
STRL,"Sterling Construction Company, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
STRM,Streamline Health Solutions Inc.,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
STRO,Sutro Biopharma Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
STRS,Stratus Properties Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
STRT,Strattec Security Corp.,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
STT,State Street Corp,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
STWD,"Starwood Property Trust, Inc.",USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
STX,Seagate Technology PLC,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
STXB,Spirit of Texas Bancshares Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
STZ,"Constellation Brands, Inc. Class A",USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
STZ.B,"Constellation Brands, Inc. Class B",USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SU,Suncor Energy Inc.,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SUI,Sun Communities Inc,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SUM,Summit Materials Inc,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SUMR,"Summer Infant, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SUN,Sunoco LP,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SUNS,Solar Senior Capital Ltd,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SUNW,Sunworks Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SUP,Superior Industries International Inc,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SUPN,Supernus Pharmaceuticals Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SUPV,Grupo Supervielle SA -ADR,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SURF,Surface Oncology Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SUSB,ISHARES TR/ESG 1-5 YR USD CORP,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SUSC,ISHARES TR/ESG USD CORPORATE B,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SVA,Sinovac Biotech Ltd.,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SVBI,"Severn Bancorp, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SVMK,SVMK Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SVRA,Savara Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SVVC,Firsthand Technology Value Fund Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SWCH,Switch Inc,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SWI,SolarWinds Corp,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SWIR,"Sierra Wireless, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SWJ,STANLEY BLACK 5.75% JR SUB DEBENT,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SWK,"Stanley Black & Decker, Inc.",USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SWKS,Skyworks Solutions Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York,,#N/A
SWM,"Schweitzer-Mauduit International, Inc.",USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SWN,Southwestern Energy Company,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SWX,Southwest Gas Holdings Inc,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SXC,SunCoke Energy Inc,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SXCP,SunCoke Energy Partners LP,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
SXI,Standex Int'l Corp.,USD,New York Stock Exchange,NYSE,America/New_York,,#N/A
